1000, 39424, 0, 0, 0
1000, 36608, 1, 0, 0
2000, 46336, 0, 0, 0
2000, 44288, 1, 0, 0
3002, 55240, 0, 0, 0
3002, 53194, 1, 0, 0
4003, 51660, 0, 0, 0
4003, 52683, 1, 0, 0
5004, 61890, 0, 0, 0
5004, 56519, 1, 0, 0
6006, 55240, 0, 0, 0
6006, 50893, 1, 0, 0
7007, 52683, 0, 0, 0
7007, 47312, 1, 0, 0
8008, 59332, 0, 0, 0
8008, 45010, 1, 0, 0
9010, 46801, 0, 0, 0
9010, 43988, 1, 0, 0
10011, 39384, 0, 0, 0
10011, 47568, 1, 0, 0
11012, 47056, 0, 0, 0
11012, 52171, 1, 0, 0
12014, 42965, 0, 0, 0
12014, 39640, 1, 0, 0
13015, 39640, 0, 0, 0
13015, 52171, 1, 0, 0
14016, 48079, 0, 0, 0
14016, 50637, 1, 0, 0
15017, 50893, 0, 0, 0
15017, 48591, 1, 0, 0
16018, 54985, 0, 0, 0
16018, 42453, 1, 0, 0
17019, 51404, 0, 0, 0
17019, 50893, 1, 0, 0
18019, 53248, 0, 0, 0
18019, 51456, 1, 0, 0
19019, 60160, 0, 0, 0
19019, 54784, 1, 0, 0
20019, 54528, 0, 0, 0
20019, 47872, 1, 0, 0
21019, 57401, 0, 0, 0
21019, 56376, 1, 0, 0
22019, 49152, 0, 0, 0
22019, 51456, 1, 0, 0
23019, 47616, 0, 0, 0
23019, 49920, 1, 0, 0
24020, 48896, 0, 0, 0
24020, 53760, 1, 0, 0
25019, 47919, 0, 0, 0
25019, 48944, 1, 0, 0
26019, 50226, 0, 0, 0
26019, 52020, 1, 0, 0
27019, 43008, 0, 0, 0
27019, 44032, 1, 0, 0
28019, 49408, 0, 0, 0
28019, 55296, 1, 0, 0
29019, 47872, 0, 0, 0
29019, 51712, 1, 0, 0
30020, 49408, 0, 0, 0
30020, 55552, 1, 0, 0
31019, 62782, 0, 0, 0
31019, 56376, 1, 0, 0
32019, 49920, 0, 0, 0
32019, 47360, 1, 0, 0
33019, 41984, 0, 0, 0
33019, 53504, 1, 0, 0
34019, 50944, 0, 0, 0
34019, 52736, 1, 0, 0
35019, 43520, 0, 0, 0
35019, 45568, 1, 0, 0
36019, 60416, 0, 0, 0
36019, 54272, 1, 0, 0
37019, 40704, 0, 0, 0
37019, 48128, 1, 0, 0
38019, 57401, 0, 0, 0
38019, 55863, 1, 0, 0
39019, 52276, 0, 0, 0
39019, 47151, 1, 0, 0
40019, 59904, 0, 0, 0
40019, 54272, 1, 0, 0
41019, 52736, 0, 0, 0
41019, 50688, 1, 0, 0
42019, 53760, 0, 0, 0
42019, 49408, 1, 0, 0
43019, 43008, 0, 0, 0
43019, 43264, 1, 0, 0
44020, 53248, 0, 0, 0
44020, 49408, 1, 0, 0
45019, 57657, 0, 0, 0
45019, 56376, 1, 0, 0
